Age,Title,Review,Rating,Recommend,Positive Feedback Count,Department Name,Class Name,Review Length
48,Love it!,"This may be one of the cutest items that i have every owned! runs big, i am a 4 and the 0 fits perfectly.",5,1,0,Tops,Blouses,113
52,"Cute, but runs a little small","This is very cute, but i will have to size up my large to extra large. and normally i wear a medium or large. it is quite tight as a large. it looks a lot cuter on the model. so i am hoping the extra large does it.",4,1,4,Tops,Knits,243
54,"Cute cardigan, fun piece","This is a cute, fun addition to my wardrobe, especially since i am a polka dot fan! it is alittle short for me and i think it runs just a bit small, particularly if you want to wear like the model with longer shirt under it. overall, it was worth the sale price and will look good with casual pants, jeans and with dressier black pants for work.",4,1,2,Tops,Fine gauge,369
36,"Cute, but...","These pants are cute. they seem, to me, to have a wider leg than appears on the model. they do run big, so i would recommend sizing down if in doubt. these are cute pants that can be dressed up or down, but unfortunately, look pretty sloppy by the end of the day, as they stretch and wrinkle very quickly. since they already run a bit big, this is a major negative. i wore them to church, and they were quite wrinkled by time i got home. by late afternoon, they looked like a different pair of pants.",3,1,29,Bottoms,Pants,512
48,Prettier in pic!,"I just returned this top. i agree with the previous reviewer. the neckline is way too deep, i ordered small and i looked ridiculous in it. also the ruffles didn't look so great on me either.",2,0,1,Tops,Blouses,206
63,Love this sweater!!,"I am totally in love with this sweater!! it is lightweight, comfortable, and very versatile. throw on a pair of jeans and it is casual. throw on dark slacks or a skirt and it is dressy. the design does not become the focus of the sweater but rather takes it up a notch making it a fun piece to wear. the color is not a light red, but rather a rich cabernet wine color. this sweater is well on its way to becoming one of my all time favorites!!",5,1,4,Tops,Fine gauge,462
34,Beautiful,"I've never worn a romper before but decided to give this one a try because i'm loving the colors/pattern. i'm so glad i did! it's even cuter on and very flattering! my only complaint is the buttons. i wish it was easier to remove and put on especially since this is a romper afterall. still, this is a beautiful piece!",5,1,0,Bottoms,Shorts,327
36,Lovely,"The cut is lovely and the fabric is wonderful-it's a little thicker than you might think so it felt a little warm.
i am sending back as i have a little belly and it doesn't hide much-but it did make my boobs look awesome:)",4,1,1,Dresses,Dresses,228
55,Beautiful. unique. flattering,"I just received this top today, and as usual, retailer doesn't disappoint!! it's beautiful, runs a bit generous and has such pretty detail. i'm 5'2, 128 pounds and always wear a size small. this small fits well with just enough room to be a little generous around your waist. what a steal!! don't miss this perfect addition to any wardrobe.",5,1,0,Tops,Knits,369
54,Love love love!,"I love this dress! i was so excited when i saw this hanging in my local retailer, just one in my size (it must have been a return). i tried it on and fell in love with it! i am 34b bra size, 130 pounds, 5'9 tall and an xs fits me great! i didn't find it to be tight on top for me, as other reviewers have said, and the skirt is very flowy. i have worn this dress so many times since i bought it and have gotten compliments on it each time. i bought the green color-- its a beautiful print, and usually",4,1,0,Dresses,Dresses,516
39,Wow!!!,"I hesitated to order this for a long time but am glad i did. i was concerned that it would have trouble staying on the shoulders, and would be unflattering to my large chest (34f). however, it is surprisingly comfortable and secure (has some kind of rubbery grips on the shoulders that keep it in place). very well-designed, and actually supportive to the chest. it offers the sun-protection i am looking for (i am also very pale and tired of getting odd burns on my stomach and chest), and as i head",5,1,4,Intimate,Swim,506
57,Cute top,"I got this top in the pink. the colors and pattern are beautiful - i received so many compliments. it is very comfortable - it is ""swingy"" so i paired it with skinny jeans. 
i usually wear an xs or s - 0 or 2 in retailer tops - i got this in an xs and it fit perfectly.",5,1,5,Tops,Blouses,278
23,Beautiful and comfortable,"I was on the fence about this dress but so glad i did, thanks to the reviews i sized down from my normal medium to a small and this dress is definitely one of my favs!!!! it is a quality comfortable material that does stretch and allows you movement with ease. the illusion slims me in the middle where i need it most. i adore this dress.",5,1,0,Dresses,Dresses,363
36,Very loose,"I love the look of this dress & had high hopes, but it didn't live up to them. have no doubt that it is well made & beautiful, fully lined with lovely detailing around the neck. i am 5'6"", 155lbs with a postpartum belly that i'd like to hide, so i chose this dress as the reviews say it's a bit loose & forgiving. i found it to be so loose that it looks big & entirely hides my figure! i considered ordering a small, but knew that it was simply the cut of the dress & going down a size wouldn't chang",3,0,4,Dresses,Dresses,510
57,Perfect sweater coat,"This sweater coat is perfect. i've been looking for one i loved for years. in my opinion, it runs true to size. i ordered my usual xsp. it is fitted in the arms and loose on the body. i love it.",5,1,0,Tops,Sweaters,214
43,Fun dress,"I watched this dress for quite awhile and when it went on sale ordered it. i'm very happy with the purchase. it's swingy and fun, looks great with tall boots too. i said it runs true to size but i bet the size smaller would have been great too just because it is a bit of a looser fit.",5,1,0,Dresses,Dresses,294
66,"Beautiful, but too big.","Based on reviews, i got the medium pink size: 8 petite because some said it was tight in the bust area and pulled at the buttons creating a gap. i'm 5'6"" and 32d. i figured the 8 petite would be big enough in the bust area and the petite would be shorter. it was too big and even though it was petite, still too long. wanted to like it, but at full price, decided to return.",5,1,1,Tops,Blouses,397
39,Love - soft and feminine,"I decided to order this on a whim during the promotion on tops, why? because it looked decent and i like the other tops from the same brand. i am so glad i did, it is even better in person.

color: nice ivory with subtle speckle in it. very neutral in color, but also on the warmer side. the fabric is a little sheer, you could definitely see my bright colored bra, but a nude one will do the trick.

the length was a little longer, and the sleeves were a bit long too (doesn't come in peite0, bu",5,1,4,Tops,Fine gauge,524
